UniprotID,Results,Uniprot_NEorER,Uniprot_subcell
Q969X5,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q969X5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Cycles between the endoplasmic reticulum and the Golgi'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi apparatus membrane"
Q8NC56,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8NC56', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16339967'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28242692'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32494070'}], 'value': 'Lamina-associated protein residing in the inner nuclear membrane (INM) of the nuclear envelope (NE) (PubMed:16339967). The localization to the INM is dependent on LMNA (PubMed:16339967). Evenly distributed around the NE during interphase (PubMed:16339967). During metaphase, found in a reticular network (PubMed:28242692). Recruited to the reforming NE on chromatin disks in early anaphase (PubMed:28242692). In late anaphase, concentrates at the NE core proximal to spindle microtubules, and then broadening to a distributed nuclear rim pattern (PubMed:28242692, PubMed:32494070)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16339967'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17097643'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28242692'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30905398'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32494070'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16339967'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28242692'}], 'value': 'Nucleus envelope', 'id': 'SL-0178'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32494070'}], 'value': 'Cytoplasm, cytoskeleton, spindle', 'id': 'SL-0251'}}]}]}",1.0,"Nucleus inner membrane, Nucleus envelope, Cytoplasm, cytoskeleton, spindle"
Q5GFL6,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5GFL6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'value': 'Secreted', 'id': 'SL-0243'}}]}]}",0.0,Secreted
Q9UH99,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9UH99', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15082709'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15082709'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15082709'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17132086'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17724119'}], 'value': 'Nucleus envelope', 'id': 'SL-0178'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10818110'}], 'value': 'Endosome membrane', 'id': 'SL-0100'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,"Nucleus inner membrane, Nucleus envelope, Endosome membrane"
P42166,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P42166', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Expressed diffusely throughout the nucleus'}]}, 'subcellularLocations': [{'location': {'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'value': 'Chromosome', 'id': 'SL-0468'}}]}]}",0.0,"Nucleus, Chromosome"
Q14739,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q14739', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21327084'}], 'value': 'Nucleus; nuclear rim'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32694168'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '8157662'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21327084'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21327084'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21327084'}], 'value': 'Nucleus', 'id': 'SL-0191'}}]}]}",1.0,"Nucleus inner membrane, Endoplasmic reticulum membrane, Cytoplasm, Nucleus"
Q8TEM1,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TEM1', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '2195063'}], 'value': 'Nucleus, nuclear pore complex', 'id': 'SL-0185'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '2195063'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '2195063'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '2195063'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '2195063'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Nucleus, nuclear pore complex, Nucleus membrane, Endoplasmic reticulum membrane"
Q9BTV4,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BTV4', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Retained in the inner nuclear membrane through interaction with EMD and A- and B-lamins. The N- and C-termini are oriented towards the nucleoplasm. The majority of the hydrophilic domain resides in the endoplasmic reticulum lumen (By similarity)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32614325'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}}, {'location': {'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '34050020'}], 'value': 'Cell membrane', 'id': 'SL-0039'}}]}]}",1.0,"Endoplasmic reticulum membrane, Nucleus inner membrane, Cell membrane"
Q5JTV8,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5JTV8', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12061773'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24275647'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12061773'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24275647'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 4', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25461922'}], 'value': 'Found mainly in the nuclear envelope and also inside the nucleus'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25461922'}], 'value': 'Nucleus envelope', 'id': 'SL-0178'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25461922'}], 'value': 'Nucleus', 'id': 'SL-0191'}}]}]}",1.0,"Nucleus inner membrane, Nucleus envelope, Nucleus"
P50402,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P50402', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Colocalized with BANF1 at the central region of the assembling nuclear rim, near spindle-attachment sites. The accumulation of different intermediates of prelamin-A/C (non-farnesylated or carboxymethylated farnesylated prelamin-A/C) in fibroblasts modify its localization in the nucleus'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19167377'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'value': 'Single-pass membrane protein', 'id': 'SL-9904'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19167377'}], 'value': 'Nucleoplasmic side', 'id': 'SL-9915'}}, {'location': {'value': 'Nucleus outer membrane', 'id': 'SL-0183'}}]}]}",1.0,"Nucleus inner membrane, Nucleus outer membrane"
Q8IXM6,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8IXM6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10402458'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15542857'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23092226'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10402458'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15542857'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23092226'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Nucleus inner membrane
Q8WXH0,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8WXH0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Different isoform patterns are found in the different compartments of the cell. The isoforms having the C-terminal transmembrane span can be found in several organellar membranes like the nuclear envelope, the sarcoplasmic reticulum of myoblasts, or the lamellipodia and focal adhesions at the cell membrane. The largest part of the outer nuclear membrane-associated protein is cytoplasmic, while its C-terminal part is associated with the nuclear envelope, most probably the outer nuclear membrane. Remains associated with the nuclear envelope during its breakdown in mitotic cells. Shorter soluble isoforms can be found in the cytoplasm and within the nucleus'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Nucleus outer membrane', 'id': 'SL-0183'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type IV membrane protein', 'id': 'SL-9908'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Cytoplasmic side', 'id': 'SL-9910'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '15671068'}], 'value': 'Sarcoplasmic reticulum membrane', 'id': 'SL-0241'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type IV membrane protein', 'id': 'SL-9908'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'value': 'Cytoplasm, cytoskeleton', 'id': 'SL-0090'}}, {'location': {'value': 'Mitochondrion', 'id': 'SL-0173'}}, {'location': {'value': 'Nucleus, nucleoplasm', 'id': 'SL-0190'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '15671068'}], 'value': 'Cytoplasm, myofibril, sarcomere, Z line', 'id': 'SL-0314'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 8', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22768332'}], 'value': 'In U2OS cells'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22768332'}], 'value': 'Cell junction, focal adhesion', 'id': 'SL-0118'}}]}]}",1.0,"Nucleus outer membrane, Sarcoplasmic reticulum membrane, Cell membrane, Cytoplasm, cytoskeleton, Mitochondrion, Nucleus, nucleoplasm, Cytoplasm, myofibril, sarcomere, Z line, Cell junction, focal adhesion"
Q8NF91,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8NF91', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'The largest part of the protein is cytoplasmic, while its C-terminal part is associated with the nuclear envelope, most probably the outer nuclear membrane. In skeletal and smooth muscles, a significant amount is found in the sarcomeres. In myoblasts, relocalized from the nuclear envelope to the nucleus and cytoplasm during cell differentiation'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Nucleus outer membrane', 'id': 'SL-0183'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type IV membrane protein', 'id': 'SL-9908'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Cytoplasmic side', 'id': 'SL-9910'}}, {'location': {'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'value': 'Nucleus envelope', 'id': 'SL-0178'}}, {'location': {'value': 'Cytoplasm, cytoskeleton', 'id': 'SL-0090'}}, {'location': {'value': 'Cytoplasm, myofibril, sarcomere', 'id': 'SL-0313'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform GSRP-56', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16875688'}], 'value': 'Golgi apparatus', 'id': 'SL-0132'}}]}]}",1.0,"Nucleus outer membrane, Nucleus, Nucleus envelope, Cytoplasm, cytoskeleton, Cytoplasm, myofibril, sarcomere, Golgi apparatus"
Q9Y2U8,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y2U8', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15647271'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15647271'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Nucleus inner membrane
O94901,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O94901', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9D666'}], 'value': 'At oocyte MI stage localized around the spindle, at MII stage localized to the spindle poles'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12958361'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16445915'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17132086'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18845190'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19933576'}], 'value': 'Nucleus inner membrane', 'id': 'SL-0179'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12958361'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16445915'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17132086'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18845190'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19933576'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Nucleus inner membrane
A8CG34,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'A8CG34', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Stably associated with the NPC throughout interphase and the endoplasmic reticulum during metaphase'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17900573'}], 'value': 'Nucleus, nuclear pore complex', 'id': 'SL-0185'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17900573'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17900573'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,"Nucleus, nuclear pore complex, Nucleus membrane, Endoplasmic reticulum membrane"
Q86WV6,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q86WV6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19433799'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29694889'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842653'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842659'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842662'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32690950'}], 'value': 'In response to double-stranded DNA stimulation, translocates from the endoplasmic reticulum through the endoplasmic reticulum-Golgi intermediate compartment and Golgi to post-Golgi vesicles, where the kinase TBK1 is recruited (PubMed:19433799, PubMed:30842659, PubMed:30842653, PubMed:29694889). Upon cGAMP-binding, translocates to the endoplasmic reticulum-Golgi intermediate compartment (ERGIC) in a process that is dependent on COPII vesicles; STING1-containing ERGIC serves as a membrane source for LC3 lipidation, which is a key step in autophagosome biogenesis (PubMed:30842662)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18724357'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19285439'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19433799'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19776740'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25254379'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29694889'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842653'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842659'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32690950'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842659'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32690950'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19433799'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29694889'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842653'}], 'value': 'Cytoplasm, perinuclear region', 'id': 'SL-0198'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842662'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32690950'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32690950'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842653'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '34903048'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '36808561'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30842662'}], 'value': 'Cytoplasmic vesicle, autophagosome membrane', 'id': 'SL-0022'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18724357'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19285439'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19433799'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19776740'}], 'value': 'Mitochondrion outer membrane', 'id': 'SL-0172'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q3TBT3'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Cytoplasm, perinuclear region, Endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi apparatus membrane, Cytoplasmic vesicle, autophagosome membrane, Mitochondrion outer membrane, Cell membrane"
